V1,V2,V3,V4,V5,V6
647.7569,710.97736,792.3357,838.77954,957.44434,1003.14923
3458.2686,3648.4805,3872.827,4007.1848,4220.437,4440.629
16763.371,17618.266,19161.734,20436.164,21076.436,22321.256
13224.926,14125.842,14842.729,15585.822,16127.854,16624.924
5402.3657,5539.5234,5578.3564,5629.9053,5726.5205,6155.67
1731.0842,1776.7225,1843.1365,1904.3958,1936.4978,1990.9893
11297.396,11445.985,11794.864,11843.661,12262.157,12944.275
1707.304,1847.014,2007.8098,2090.3235,2246.5686,2419.2578
8963.147,9306.077,9438.057,9706.802,9948.788,10094.729
2478.75,2604.87,2743.311,2822.4778,2946.333,3045.7036
5782.757,6139.798,6628.4775,6764.1973,7293.9834,7667.6924
3125.5703,3385.6968,3661.6643,3748.4841,4121.8438,4357.0386
3160.6917,3343.821,3675.3584,3970.0825,4118.4746,4237.467
12946.451,14167.145,15277.192,16017.685,17059.447,18481.268
2005.8813,2109.0686,2232.5217,2315.524,2452.475,2578.0476
2201.0093,2242.494,2303.9812,2397.9722,2402.5366,2516.0188
5911.547,6205.4937,6509.84,6721.2104,7024.9297,7260.625
1436.4963,1487.8027,1557.2484,1574.4143,1635.154,1710.4772
8895.038,8936.674,8982.443,9042.846,9039.82,9136.245
1580.5614,1573.5055,1571.2008,1567.2703,1566.5729,1568.8596
2741.267,2743.7349,2753.5693,2750.7583,2763.8328,2760.0034
3473.3452,3498.4775,3525.2083,3541.5095,3580.6797,3619.8298
2542.9346,2600.6768,2646.5974,2651.224,2721.293,2803.3572
1331.4954,1341.6986,1314.65,1352.7228,1322.5461,1308.6301
13514.297,14088.818,14662.969,15179.187,15723.921,16213.672
1458.8872,1639.5386,1733.0583,1988.2646,2097.866,2251.612
2500.9153,2587.7295,2649.3848,2714.616,2743.456,2842.9343
2731.2979,2784.5693,2831.1973,2853.9446,2913.6,3001.7195
2158.1987,2209.9902,2280.1724,2318.6934,2391.3545,2449.7878
3529.2896,3642.837,3752.0742,3827.4753,3948.9143,4076.8003
2936.3855,3068.3472,3200.796,3294.059,3427.5044,3518.3662
8481.752,8531.095,8543.794,8538.349,8557.834,8616.141
1441.2046,1443.7654,1443.9321,1453.349,1450.6948,1444.9524
1835.0449,1838.4702,1830.2623,1828.4886,1843.2668,1839.8662
1607.6812,1712.1714,1774.4729,1820.9939,1895.0183,2018.4004
3660.4014,3691.0183,3692.36,3738.4524,3738.8208,3824.308
4256.5117,4277.112,4307.1055,4360.916,4373.3228,4368.804
2340.518,2354.5635,2374.9807,2389.5554,2415.5122,2436.096
7197.0093,7282.6157,7331.9277,7368.349,7485.4033,7477.51
4691.218,4726.953,4768.6377,4783.848,4844.24,4857.7314
3089.829,3255.4185,3535.6567,3722.754,3864.727,4043.8928
1626.9181,1643.7292,1648.6853,1679.8896,1706.4358,1730.4324
916.7715,910.7691,911.02673,925.08826,918.0753,893.6373
2821.6455,2934.1763,3064.6636,3104.8206,3320.5886,3386.809
1056.8074,991.49927,1050.6862,922.6128,852.843,821.2771
2614.6924,2577.7285,3445.203,3905.0066,4006.3066,3990.5532
9795.143,10118.004,10365.347,10475.525,10839.621,11159.976
741.3109,727.7407,691.5126,684.8063,659.5503,640.03125
9819.065,9875.016,9998.355,10074.716,10191.486,10265.768
2795.4385,2837.3713,2850.8015,2856.984,2882.5867,2953.4646
3136.8337,3233.5898,3303.993,3340.5964,3434.5942,3514.3208
3960.9663,3994.9258,3991.4343,4015.2944,4093.4011,4039.1912
14550.158,14946.461,15544.377,16075.057,16750.857,17173.666
1908.6473,2021.934,2117.2048,2196.7087,2309.66,2388.461
2837.998,3111.7969,3329.3877,3427.0747,3905.9482,4026.767
1628.3845,1689.5171,1779.3699,1846.1084,1934.9341,2007.9023
1605.936,1740.6228,1853.7766,1923.7136,2055.051,2218.3354
22699.53,24184.406,25730.055,26641.465,28210.512,30000.693
8923.742,9541.976,10224.056,10812.812,11699.797,12525.725
5675.6313,5820.9395,6058.3115,6038.6387,6544.8115,6786.1055
4267.4297,4622.609,5059.379,5402.796,5845.283,6257.2256
1413.8647,1394.4027,1359.6617,1353.7513,1338.5854,1313.8735
1495.2158,1492.4188,1463.1865,1457.7727,1439.5635,1436.0914
1935.3812,1939.624,1952.0656,1953.2051,1958.1531,1993.2682
5169.1274,5133.929,5127.2744,5105.8945,5054.396,5077.018
7739.584,7905.532,7855.5156,8071.4473,8121.5254,8331.357
6046.598,6030.7524,5943.489,5885.2715,5854.261,6058.622
13898.818,14093.701,14868.045,15142.391,15862.677,16322.962
13262.824,14163.107,14998.987,15763.539,16548.795,17007.73
4087.3762,4137.549,4297.9316,4372.7637,4450.6978,4723.6978
4605.7534,4614.874,4657.6064,4672.773,4705.1934,4725.178
1630.2639,1641.8976,1643.4401,1651.3506,1655.5526,1660.8959
8864.4,9208.027,9601.439,9841.686,10363.117,10605.438
13246.357,13938.9375,14888.242,15039.909,15822.201,17150.041
1017.842,1012.0765,995.5608,992.33466,974.89166,981.4997
7894.725,7855.991,7884.8438,7847.12,7799.1973,7864.181
2006.8761,2012.0084,2016.6597,2016.328,2019.5294,2027.6344
17785.22,18750.562,19683.68,20299.43,21312.68,22300.025
10131.319,10503.182,10918.07,11207.442,11631.077,11924.786
4367.7466,4463.0635,4578.5244,4650.354,4765.8984,4886.098
10056.096,10242.605,10382.065,10482.063,10616.225,10785.119
9903.491,10454.304,10952.31,11307.488,11825.565,12254.221
3534.0334,3617.67,3755.016,3810.4297,4001.1035,4098.1636
10021.756,10430.882,10816.441,11115.356,11653.586,12052.113
4094.3867,4420.147,4649.521,4712.829,5100.261,5451.6475
10127.068,10924.574,11891.816,12502.854,13481.6455,14398.213
10380.758,10920.506,11421.965,11773.77,12317.818,12738.822
2232.2275,2322.07,2432.6343,2502.1067,2616.7954,2725.7383
1730.5992,1762.4119,1786.2856,1806.2393,1835.5455,1848.7861
3130.4417,3242.5269,3359.292,3467.889,3558.5613,3675.39
1837.2125,1949.6746,2104.5315,2267.1985,2371.071,2489.0056
2792.5088,2826.3188,2874.5972,2929.8398,2960.59,2961.4497
2968.1138,3158.8203,3398.643,3565.2773,3765.2515,3895.959
2987.3345,3099.1575,3237.9397,3322.0405,3486.1633,3603.8462
2508.1738,2583.916,2621.7231,2641.0952,2770.4727,2822.6787
7606.6587,7567.46,7559.511,7559.6353,7531.6655,7507.192
1657.5964,1703.2211,1732.4242,1745.6998,1802.4922,1832.674
9230.654,9264.9375,9287.861,9308.505,9324.08,9394.5
4915.3687,4925.8247,4898.77,4881.795,4889.961,4905.889
5358.5073,5580.381,5776.3516,5926.2847,6169.2295,6333.233
5341.0225,5427.74,5367.9263,5316.0015,5382.874,5521.2017
5740.504,5689.9663,5562.6245,5557.692,5447.977,5497.5215
3221.5737,3324.3105,3437.3047,3526.2087,3626.9639,3712.688
10122.418,10113.833,10461.662,10575.566,10860.94,11183.236
3627.747,3618.478,3659.9243,3684.1953,3685.1714,3690.826
6276.231,6317.6416,6341.8335,6387.412,6415.0957,6245.3823
2945.6995,2949.3086,2982.7615,2999.07,2980.8745,3001.137
1779.9882,1793.1038,1796.5428,1806.8442,1823.2507,1805.168
1576.4513,1633.2451,1684.0645,1707.334,1752.2936,1822.4224
2335.918,2343.296,2323.6753,2348.857,2338.6035,2324.721
2103.412,2110.838,2118.71,2120.9216,2139.166,2125.631
8137.795,8603.886,9118.008,9577.4375,9974.555,10629.383
1836.7354,1984.5532,2138.9414,2281.993,2388.7744,2539.8591
3623.3286,3634.3687,3623.9702,3604.1,3634.7388,3670.6816
3489.9292,3539.2883,3621.4238,3646.9546,3707.876,3827.5205
1773.8665,1800.4824,1870.0996,1945.3115,1958.4816,1984.7666
5269.4243,5162.6597,4994.2617,4959.993,4860.1323,4735.7427
5611.4746,5626.3037,5608.5474,5611.459,5623.283,5604.977
691.5665,668.28906,669.7068,662.9629,616.23376,629.51904
2609.0554,2621.1282,2659.6729,2694.3462,2713.5713,2746.7075
2415.0154,2400.4597,2386.7556,2394.2908,2378.5647,2357.3804
2253.063,2228.9404,2227.5574,2232.3955,2202.7183,2196.4539
847.30176,850.5222,842.48914,848.5368,857.0543,849.6398
2763.3157,2780.1372,2651.7244,2696.526,2657.3042,2552.887
3898.5125,3881.2346,3796.463,3786.794,3767.128,3715.738
1397.289,1376.3379,1321.0182,1314.1295,1274.4229,1246.2526
1219.0718,1217.9933,1218.1932,1223.7134,1225.3684,1218.5793
264.8442,256.98026,255.80557,263.42017,253.24251,246.94275
6383.4546,6326.674,6257.7266,6271.876,6157.598,6122.3955
5256.351,5279.374,5355.7383,5380.8926,5456.176,5488.757
418.43463,429.2704,431.9329,473.45886,462.44272,458.2312
3167.6536,3177.1875,3184.871,3186.923,3190.9722,3237.334
1167.1088,1169.592,1156.6727,1151.6128,1154.2639,1175.5845
9478.847,9488.39,9580.666,9431.728,9657.456,9825.298
3032.697,3059.8054,3010.3628,3087.1772,3024.8608,3036.5398
5439.404,5591.051,5700.9336,5841.589,5972.8135,6041.452
2716.701,2697.825,2684.636,2702.58,2667.4736,2679.8794
1955.5872,1968.9313,1998.9988,2009.4669,2048.2625,2060.9778
5044.959,5211.5767,5357.586,5498.9365,5719.8525,5813.368
1218.7858,1243.2592,1265.9275,1269.9106,1310.3093,1320.0446
6478.2285,6306.243,5917.2227,5924.513,5633.7095,5483.041
1656.1693,1662.3306,1673.1527,1676.2157,1684.5815,1690.1416
5172.15,5134.064,5080.399,5081.399,5022.957,4992.3384
2738.6792,2713.559,2685.6836,2669.7402,2668.203,2645.8508
2295.6455,2251.2224,2211.8042,2200.433,2134.625,2102.3887
1741.6815,1749.2357,1779.2341,1776.4348,1817.2825,1814.2081
7792.32,7900.945,7938.6284,8031.4556,8125.806,8089.8066
10682.41,11109.84,11388.717,11548.68,11977.75,12453.945
1448.9336,1469.2527,1485.2472,1487.9371,1521.9019,1548.0817
1767.2712,1788.9419,1805.5632,1813.9689,1851.2587,1885.7227
7856.143,7849.562,7809.7207,7832.4697,7797.097,7795.8154
7699.9243,7718.6714,7713.9243,7732.313,7753.9946,7774.4956
7417.4805,7491.333,7585.381,7647.899,7751.13,7837.5464
4856.3174,4902.497,4934.266,4948.8057,5013.3486,5065.359
7409.663,7418.1353,7425.4814,7435.493,7432.8623,7461.376
4725.479,4837.001,4932.8657,5009.646,5138.9595,5301.0845
4794.6597,4822.111,4846.037,4850.865,4883.0903,4950.139
2322.8376,2416.4517,2494.1506,2546.032,2647.3442,2742.9136
2123.4844,2176.295,2200.2598,2216.4976,2270.1606,2321.637
1844.7996,1865.3157,1875.2097,1888.8113,1897.5688,1930.5381
7612.3716,7752.5186,7890.117,7958.0435,8179.9224,8267.31
3286.119,3526.2222,3813.2483,3962.285,4296.7983,4488.385
9829.975,9988.967,10127.797,10207.459,10322.356,10458.135
1167.5834,1178.2169,1197.4669,1207.8191,1227.0803,1241.6976
6805.1494,7068.5835,7340.3716,7547.3564,7837.6167,8142.6553
8162.3237,8313.177,8484.889,8565.808,8824.29,9047.469
5139.672,5422.475,5791.641,5983.456,6326.532,6637.6455
11218.371,12102.097,12924.711,13471.073,14333.863,15105.162
2935.546,3006.064,3075.361,3154.308,3157.275,3235.5583
2762.1045,2794.7727,2827.8406,2854.6946,2904.217,2925.9873
8758.797,8870.241,8971.735,9017.292,9104.656,9201.002
5892.9863,6052.665,6222.6953,6319.5044,6493.755,6662.869
4081.9915,4299.744,4441.7964,4512.1685,4703.4634,4968.2495
5750.237,6064.5615,6404.284,6591.5947,6952.5,7299.1436
5714.0234,5994.7363,6339.4478,6550.794,6933.4688,7252.752
3887.2185,4026.6375,4191.85,4296.2583,4471.1025,4649.7856
1544.0415,1666.5724,1785.418,1872.4988,1995.5317,2092.6855
3278.94,3334.4932,3414.429,3465.2866,3553.169,3621.816
2478.808,2546.4238,2639.3506,2695.8984,2799.191,2882.7224
3927.352,4025.5273,4109.1763,4150.5947,4230.728,4321.6377
2512.5613,2541.6926,2571.0193,2578.5994,2608.2698,2646.7122
3796.1033,4112.6396,4493.78,4723.5215,5004.039,5380.7783
6238.6587,6332.3555,6393.593,6450.7637,6639.0083,6654.2627
4053.8257,4173.9414,4245.4663,4328.3877,4451.2305,4541.724
1912.5989,1958.2305,2001.1929,2016.8629,2074.4814,2117.855
12026.597,12119.568,12189.963,12289.615,12318.135,12491.042
6631.2354,6675.9155,6722.918,6787.167,6846.6064,6908.7026
4036.4272,4262.3716,4524.286,4695.5957,4970.5405,5230.076
2852.604,3127.5542,3346.8296,3543.2454,3818.6611,4059.669
10707.398,11518.2295,12510.8125,13111.764,14076.232,15101.779
9877.957,10212.74,10521.657,10687.116,10985.474,11294.852
1942.4612,1994.9458,2074.608,2168.8196,2215.8872,2244.7776
7379.436,8632.787,10073.65,12525.1,13721.471,14877.389
3957.078,4236.495,4501.6836,4759.4673,4963.259,5097.974
5068.1694,5069.2114,5070.0884,5084.99,5096.648,5068.512
14416.184,15186.549,15870.654,16366.822,17113.465,17699.52
10754.922,11243.1,11704.644,12023.888,12501.791,12891.485
8420.44,8775.406,9157.586,9382.196,9768.003,10097.261
8739.57,9415.98,10101.851,11423.641,11801.546,12357.172
3445.1853,3599.04,3733.2515,3849.5947,4003.4236,4132.298
5254.863,5606.9224,6024.418,6260.3745,6651.2,6953.077
4092.3967,4053.3596,4066.6165,4065.2178,4019.56,4048.921
4456.6675,4668.1396,4860.586,5008.5547,5205.391,5436.573
1360.5837,1404.1918,1461.3939,1487.7202,1563.3612,1599.5134
1756.853,1850.761,1950.0449,2005.269,2099.7056,2217.1301
2869.2676,2981.0154,3107.9082,3257.3843,3444.2168,3457.3086
1358.4412,1387.807,1404.8784,1449.8917,1471.844,1506.3942
1959.2333,1960.8522,2006.8712,2080.4192,2118.42,2105.5073
8912.807,9141.271,9185.042,9351.749,9476.914,10034.691
5777.868,5768.1416,5587.048,5478.336,5590.7036,5483.4004
522.0586,515.0992,508.10107,495.8547,492.2647,479.56842
5390.65,5389.697,5401.442,5409.865,5504.5884,5511.1978
995.0846,1007.9189,992.2914,981.0079,1001.86646,1055.2777
2763.4263,2837.4329,2797.1448,2761.6028,2868.4365,2948.123
6202.3794,6202.9297,6625.296,6836.035,7056.0435,7127.4434
4858.012,4920.5625,4967.1943,4981.281,5075.416,5127.5522
3289.8564,3398.1047,3257.2937,3260.1924,3230.8604,3246.868
5501.1685,5648.7715,5796.959,5902.4214,6057.734,6171.699
3821.7515,3982.5098,4163.337,4295.677,4496.8564,4693.321
6492.826,6718.0156,6980.7197,7169.478,7313.083,7495.951
15549.988,16612.275,17908.63,19299.266,19922.363,20926.398
5402.739,5475.8726,5380.515,5512.271,5337.8975,5569.78
1751.7585,1744.3042,1735.1957,1731.336,1719.2375,1748.3058
5333.4243,5292.464,5140.714,5133.6035,5004.869,4995.1133
1734.6018,1882.8596,2041.405,2169.8657,2296.2634,2452.2822
4989.119,5161.7085,5266.212,5391.951,5574.4043,5717.7114
9080.346,9665.604,10097.577,10502.163,10996.302,11423.305
11863.336,12341.239,12602.551,12613.361,13069.076,13872.592
2275.4749,2288.1553,2249.6448,2331.6135,2276.4866,2399.968
10859.029,10973.701,11220.338,11147.951,11160.929,11712.516
1179.1437,1245.3154,1315.6233,1357.3666,1432.0125,1491.7769
9672.451,10092.54,10800.18,11478.598,11896.576,12396.068
10966.217,11457.857,12279.776,12500.168,13181.379,13910.928
3647.835,3872.6978,4019.528,4156.692,4258.651,4577.4224
3348.274,3288.684,3223.9297,3203.4683,3160.912,3152.5515
8426.338,8894.343,9462.196,9854.439,10337.702,10680.457
3095.1174,3286.0112,3434.745,3504.6726,3624.5332,3914.2585
2008.2607,2121.1462,2186.0156,2231.561,2328.42,2434.0122
5103.006,5390.747,5687.252,5915.0513,6217.3486,6476.293
5711.913,5787.6104,5874.0767,5958.5874,6003.3843,6063.5024
1492.7979,1528.9957,1542.6228,1566.2137,1591.7335,1625.9661
7163.1875,7707.0273,8188.6904,8700.902,9125.277,9603.056
763.1368,763.6454,760.4442,762.7148,761.3695,759.84015
1176.5221,1168.3511,1254.4415,1318.1777,1334.97,1360.4252
8376.813,8445.439,8554.008,8620.965,8732.475,8831.627
2715.3164,2852.9373,2955.3975,3024.9954,3141.1108,3260.0679
2088.627,2216.4912,2348.9155,2432.9028,2555.3584,2669.418
2045.828,2106.33,2140.612,2176.802,2253.6865,2286.6648
3992.5918,4007.6897,4007.6428,4025.8596,4035.9001,4039.88
5462.9146,5599.1377,5728.7754,5814.0283,5997.0205,6148.9346
1620.3278,1631.3068,1655.381,1667.0525,1686.7375,1680.7122
4120.772,4127.203,4197.6245,4205.338,4168.36,4223.695
2726.5654,2765.8828,2831.2705,2856.2031,2930.9502,2957.6196
10582.205,11064.866,11624.822,12699.718,12815.097,13488.811
6258.4224,6571.589,6901.3896,7132.785,7480.7217,7711.9404
5818.102,5854.468,5863.1094,5844.5513,5929.5728,5951.033
1717.6267,1728.5466,1740.7434,1745.3689,1764.9192,1768.2205
2403.7817,2527.8457,2675.4585,2734.9722,2874.4292,3044.5117
6729.1294,6706.412,6601.9824,6659.5586,6574.957,6476.027
2149.121,2197.1392,2245.0186,2280.2527,2330.5393,2374.313
1140.0887,1153.0813,1143.5626,1161.6696,1165.9825,1209.4095
4815.179,4853.765,4925.456,4939.501,5008.44,5030.5977
6450.396,6446.897,6381.963,6400.8477,6236.4575,6317.2393
1461.3376,1521.174,1472.4434,1487.82,1529.3882,1560.1494
4175.3057,4198.2295,4240.735,4242.652,4339.6284,4335.156
2440.6116,2464.8022,2475.8574,2510.9324,2509.9155,2525.8882
3721.0063,3847.7632,3958.9536,4019.7954,4133.622,4277.491
1917.3116,2022.7649,2120.9695,2186.5442,2287.1277,2382.9243
5177.6074,5194.6855,5223.4517,5307.0273,5347.593,5270.9595
2017.2837,2042.0116,2058.5173,2073.4663,2092.6272,2107.1892
2959.2769,2951.712,2943.486,2935.5486,2939.3726,2928.1582
5888.2153,5951.967,6022.2676,6065.2373,6135.8467,6196.571
2553.497,2543.266,2473.387,2462.9778,2413.1602,2391.8345
5597.008,5626.8228,5668.0356,5689.27,5726.2065,5737.959
3106.1782,3193.2817,3250.9597,3293.663,3371.117,3483.498
1652.7117,1633.6826,1577.0746,1574.9009,1544.9934,1509.4397
3961.378,3755.662,3574.999,3516.874,3286.3567,3397.563
7101.0166,7239.879,7595.581,7710.245,8128.0503,8412.357
11124.086,11762.04,12096.303,12512.467,13035.904,13549.441
8260.166,8803.985,9353.033,9819.584,10297.994,10797.334
2935.4014,3100.5037,3223.8071,3312.2402,3454.4414,3600.856
7167.39,7578.298,8266.069,8622.973,9349.072,9902.041
6886.24,7031.8896,7228.952,7320.16,7462.29,8197.631
4593.924,4733.6797,4847.807,4914.4424,5013.367,5252.0146
7048.0195,7567.585,7928.3545,8189.3135,8789.498,9078.316
2840.8066,3056.3442,3262.749,3387.5923,3590.3179,3760.4836
10073.965,10537.553,10683.279,10692.723,11037.6,12213.3125
5922.017,6121.4287,6224.7964,6332.8984,6572.6104,6763.6777
4562.7344,4737.8726,4876.2993,4994.5283,5136.1465,5275.0933
1531.0569,1560.6156,1559.4424,1572.2837,1636.2668,1679.5078
1646.3352,1640.6862,1619.2185,1625.9264,1625.123,1596.8318
1401.1233,1400.9697,1420.8434,1422.3655,1431.5642,1447.0845
2837.0645,2856.8335,2851.5854,2847.8882,2863.7285,2887.3398
3150.2358,3154.8567,3141.083,3158.5078,3134.5972,3170.1853
3572.3938,3562.5017,3594.2861,3609.9006,3591.686,3614.674
2787.2834,2794.4019,2816.505,2810.696,2837.039,2851.0688
2907.5728,2908.0637,2903.2563,2898.5457,2895.818,2924.5269
2145.5396,2162.7964,2152.0845,2151.2937,2164.5012,2170.2156
1467.0095,1472.0903,1446.9191,1443.3373,1439.3794,1448.584
2290.1233,2296.084,2323.0293,2330.711,2350.3906,2357.963
6139.9683,6264.384,6521.383,6785.841,6899.29,6910.254
3749.0269,3898.9282,4030.6763,4123.357,4293.499,4426.0684
2314.9292,2320.0576,2308.4622,2343.3335,2307.4133,2338.3633
2713.6694,2773.6934,2886.5579,2955.7756,3095.101,3167.707
13159.362,14043.855,14929.743,15667.473,16597.643,17495.668
1565.7346,1556.7742,1670.0804,1715.225,1695.6763,1759.4285
3382.6853,3585.0278,3613.022,3946.3445,4043.8965,4154.112
3490.0894,3554.0269,3518.2512,3762.8064,3712.5686,3667.9792
1730.2892,1768.1183,1802.3455,1826.7544,1862.3022,1891.795
4670.134,4781.0703,4905.1665,4977.658,5096.7397,5224.6704
2225.9023,2325.5,2475.746,2575.418,2701.9487,2846.833
1503.2783,1494.8843,1477.604,1479.9749,1464.9708,1455.0764
9991.656,10193.506,10438.654,10589.3955,10830.238,11085.25
2036.3937,2043.5574,2051.294,2052.1655,2062.3677,2078.9648
2430.5283,2467.3867,2510.6658,2535.0042,2577.9329,2627.0396
3707.1472,3776.7646,3820.2742,3869.7595,3954.0508,4012.662
11275.548,11353.214,11412.541,11456.426,11533.83,11593.244
10002.873,10056.912,10074.05,10143.174,10185.619,10161.71
4059.432,4090.99,4123.016,4144.795,4178.81,4212.832
2751.1055,2859.4175,2977.4697,3066.1592,3185.9326,3280.3237
1739.2781,1747.4854,1743.1251,1745.4365,1750.0881,1743.7015
3925.353,4041.1797,4158.9214,4233.812,4360.1064,4481.145
1605.0188,1618.0973,1619.6313,1622.1781,1638.5248,1642.953
10501.37,10486.046,10546.962,10582.898,10598.2295,10701.073
3024.3774,3243.225,3478.372,3628.7485,3848.019,4112.0923
3617.5315,3788.849,4098.8887,4230.3076,4510.2803,4670.2495
15389.114,15886,16289.343,16633.453,17150.227,17424.33
9650.955,9668.777,9716.397,9700.294,9770.901,9851.586
1129.882,1136.5591,1131.3098,1136.7249,1124.3839,1136.5674
4298.094,4480.048,4665.9985,4802.3467,4995.756,5191.569
5810.663,6062.5625,6304.662,6484.9507,6749.247,7007.206
2160.3923,2177.5278,2201.5356,2223.0645,2234.3882,2248.4868
2315.2375,2377.1187,2416.245,2467.4048,2522.5068,2551.7412
3106.4578,3190.8838,3302.5269,3443.9814,3449.937,3509.6143
5128.7144,5545.0425,5854.586,6183.2207,6471.742,6696.924
5785.6797,6034.5396,6427.501,6672.0664,7051.7046,7331.573
1996.21,2052.7058,2137.9822,2214.6125,2242.5693,2300.1128
10275.916,10799.663,11419.195,11665.666,12548.413,13020.32
1087.3748,1207.2852,1073.3982,1239.6074,1197.033,1198.8693
13317.268,13689.157,13910.555,14447.078,14819.629,15198.719
4091.6804,4258.7207,4323.289,4434.0586,4587.297,4733.0728
1253.8608,1292.9872,1348.6241,1375.2693,1425.8018,1460.4849
2300.7915,2366.9148,2438.2163,2490.4329,2564.6208,2614.127
6018.336,6033.1562,6046.184,6054.973,6071.724,6094.3955
2452.122,2567.569,2663.08,2729.301,2834.036,2946.9238
4609.9453,4937.2944,5213.141,5422.532,5695.2886,5949.321
2482.625,2575.8945,2619.059,2677.2944,2720.8296,2820.3696
2498.3108,2594.7964,2663.41,2747.991,2834.3438,2871.7598
1148.877,1159.0176,1160.6732,1167.7288,1177.8739,1199.8701
5959.958,6114.08,6202.6772,6250.484,6462.9033,6625.414
5920.659,5916.961,5915.692,5914.2725,5912.433,5913.09
11223.339,11557.034,11844.77,12080.902,12432.571,12665.7295
14211.797,14476.691,14764.608,14933.922,15303.439,15553.93
1715.2549,1716.5376,1707.6161,1709.7129,1711.5555,1708.5981
4853.455,4890.731,4943.3213,4903.733,4982.727,5023.139
11879.974,12180.282,12549.682,12839.469,13284.201,13625.268
